OBJECTID,FireDiscoveryDateTime,IncidentName,InitialLatitude,InitialLongitude,CreatedOnDateTime_dt,x,y
387875,7/14/2024 10:55:13 PM,BANK,40.562228,-124.171967,7/15/2024 12:06:41 AM,-124.171967,40.562228
387849,7/14/2024 11:08:18 PM,LAC-244592,33.92574,-118.3216,7/14/2024 11:10:48 PM,-118.3216,33.92574
387860,7/14/2024 11:21:46 PM,LAC-244613,34.53151,-117.98368,7/14/2024 11:25:48 PM,-117.98368,34.53151
387934,7/14/2024 11:30:50 PM,3-8 OLLIE,40.895167,-120.928167,7/14/2024 11:31:30 PM,-120.928167,40.895167
388355,7/14/2024 11:31:56 PM,E BROWNING AVE  CLOVIS,36.819273,-119.627744,7/16/2024 2:38:06 AM,-119.627744,36.819273
387926,7/14/2024 11:32:14 PM,FRUITVALE,38.91204,-121.241734,7/14/2024 11:32:55 PM,-121.241734,38.91204
387868,7/14/2024 11:44:58 PM,JACKSON,41.255927,-122.925565,7/14/2024 11:59:54 PM,-122.91895,41.264967
387878,7/14/2024 11:53:28 PM,NUTMEG,37.619167,-119.855667,7/15/2024 12:14:50 AM,-119.855667,37.619167
387922,7/14/2024 11:59:18 PM,NAVY,40.825966,-124.176569,7/15/2024 1:17:24 AM,-124.176569,40.825966
387880,7/15/2024 12:12:38 AM,RAYMOND RD / RD 28.5,36.984891,-120.02951,7/15/2024 12:23:07 AM,-120.02951,36.984891
387884,7/15/2024 12:33:13 AM,LAC-244691,33.80835,-118.23446,7/15/2024 12:37:48 AM,-118.23446,33.80835
387885,7/15/2024 12:34:26 AM,BARRETT,37.645278,-120.295388,7/15/2024 12:35:09 AM,-120.295388,37.645278
387903,7/15/2024 12:35:00 AM,Mumbo,41.123599,-122.521281,7/15/2024 12:59:08 AM,-122.619383,41.13545
387893,7/15/2024 12:40:46 AM,QUAIL,38.173934,-120.867629,7/15/2024 12:41:29 AM,-120.863865,38.179833
387890,7/15/2024 12:41:44 AM,1-4,40.794693,-120.854322,7/15/2024 12:42:24 AM,-120.854322,40.794693
387910,7/15/2024 12:44:06 AM,REGIONAL,34.048834,-117.047634,7/15/2024 1:03:50 AM,-117.047634,34.048834
387901,7/15/2024 12:52:12 AM,DEWEY,41.765149,-122.353169,7/15/2024 12:52:56 AM,-122.353169,41.765149
387914,7/15/2024 1:05:14 AM,LAC-244726,33.97212,-118.20543,7/15/2024 1:09:48 AM,-118.20543,33.97212
387932,7/15/2024 1:50:00 AM,HALLS,41.3086,-121.0709,7/15/2024 2:04:19 AM,-121.072167,41.312333
387936,7/15/2024 2:00:13 AM,CAMPANERO,33.939447,-116.492946,7/15/2024 2:18:08 AM,-116.492946,33.939447
387945,7/15/2024 2:30:31 AM,NORTH,36.706841,-119.80881,7/15/2024 3:00:14 AM,-119.80881,36.706841
387943,7/15/2024 2:58:57 AM,1-5 BAILEY,40.77855,-120.630367,7/15/2024 2:59:38 AM,-120.630367,40.77855
387947,7/15/2024 3:15:07 AM,LAC-244860,33.93282,-118.35373,7/15/2024 3:19:49 AM,-118.35373,33.93282
387951,7/15/2024 3:23:29 AM,BUENA,34.3154,-118.334,7/15/2024 3:39:12 AM,-118.334,34.3154
387972,7/15/2024 3:57:54 AM,OLIVE,33.642298,-117.283053,7/15/2024 4:51:29 AM,-117.283053,33.642298
387956,7/15/2024 4:02:44 AM,BALDY,34.17787,-117.67669,7/15/2024 4:08:48 AM,-117.67669,34.17787
387966,7/15/2024 4:06:05 AM,BALDY,34.177867,-117.676683,7/15/2024 4:44:19 AM,-117.677278,34.198139
387958,7/15/2024 4:07:03 AM,RIVER,35.680384,-120.685942,7/15/2024 4:18:00 AM,-120.685942,35.680384
387962,7/15/2024 4:33:56 AM,LAC-244935,34.68066,-118.08585,7/15/2024 4:37:48 AM,-118.08585,34.68066
387967,7/15/2024 4:36:11 AM,BETHEL,36.576092,-119.57496,7/15/2024 4:42:35 AM,-119.57496,36.576092
387965,7/15/2024 4:42:24 AM,GUNTHER RD / MOUNTAIN AV,33.764835,-117.150152,7/15/2024 4:43:13 AM,-117.150152,33.764835
387979,7/15/2024 5:28:19 AM,LAC-244988,34.03451,-118.03807,7/15/2024 5:30:48 AM,-118.03807,34.03451
387980,7/15/2024 5:56:29 AM,LAC-245008,33.93165,-118.22394,7/15/2024 5:58:48 AM,-118.22394,33.93165
388003,7/15/2024 6:20:28 AM,MIDWAY,33.763925,-116.95879,7/15/2024 6:38:06 AM,-116.95879,33.763925
388002,7/15/2024 6:22:58 AM,BAY,40.799071,-124.204331,7/15/2024 6:35:59 AM,-124.200483,40.805437
388006,7/15/2024 6:32:25 AM,VOLTA RD / HWY 152  W,37.042077,-120.926928,7/15/2024 7:47:04 AM,-120.926928,37.042077
388005,7/15/2024 7:13:58 AM,HALE,37.151467,-121.672533,7/15/2024 7:39:03 AM,-121.68105,37.150633
388004,7/15/2024 7:31:11 AM,HACIENDA,33.99518,-118.00163,7/15/2024 7:35:48 AM,-118.00163,33.99518
388010,7/15/2024 7:57:54 AM,HWY 99 N ON RAMP  / SHANKS RD OFF RAMP,36.929532,-120.027447,7/15/2024 8:21:57 AM,-120.027447,36.929532
388008,7/15/2024 8:16:41 AM,LAC-245102,34.58016,-118.0494,7/15/2024 8:19:49 AM,-118.0494,34.58016
388009,7/15/2024 8:20:11 AM,LAC-245103,33.93027,-118.2207,7/15/2024 8:23:48 AM,-118.2207,33.93027
388014,7/15/2024 9:17:24 AM,CAMPUS PKWY / SOUTH BEAR CREEK DR E,37.310434,-120.423195,7/15/2024 9:40:46 AM,-120.423195,37.310434
388026,7/15/2024 9:24:00 AM,WILLOW,,,7/15/2024 11:50:37 AM,-118.3367,35.0016
388025,7/15/2024 9:30:00 AM,River Road 4,,,7/15/2024 11:48:30 AM,-123.6830556,41.0588889
388012,7/15/2024 9:32:25 AM,LAC-245139,34.63849,-118.18319,7/15/2024 9:34:49 AM,-118.18319,34.63849
388013,7/15/2024 9:33:26 AM,MARY,34.64189,-118.21031,7/15/2024 9:37:49 AM,-118.21112,34.64189
388020,7/15/2024 9:35:00 AM,Legion,,,7/15/2024 11:31:04 AM,-123.695,41.0783333
388019,7/15/2024 9:40:00 AM,Stick Field 2,,,7/15/2024 11:33:16 AM,-123.6888889,41.0636111
388015,7/15/2024 9:43:23 AM,LAC-245146,34.68943,-118.13039,7/15/2024 9:47:49 AM,-118.13039,34.68943
388023,7/15/2024 9:45:00 AM,Marshall 1,,,7/15/2024 11:36:41 AM,-123.6852778,41.0777778
388021,7/15/2024 9:50:00 AM,Marshall 2,,,7/15/2024 11:38:13 AM,-123.6877778,41.08
388024,7/15/2024 9:55:00 AM,Marshall 3,,,7/15/2024 11:39:51 AM,-123.6852778,41.0755556
388044,7/15/2024 11:07:16 AM,WATT,38.714357,-121.405036,7/15/2024 1:17:23 PM,-121.405036,38.714357
388028,7/15/2024 12:02:18 PM,LAC-245206,34.61643,-117.74711,7/15/2024 12:05:48 PM,-117.74711,34.61643
388041,7/15/2024 12:40:32 PM,RUBIDOUX BL OFRP  / 30TH ST,34.00609,-117.412435,7/15/2024 1:05:41 PM,-117.412435,34.00609
388032,7/15/2024 12:41:37 PM,LAC-245225,33.91275,-118.1819,7/15/2024 12:44:49 PM,-118.1819,33.91275
388039,7/15/2024 12:59:51 PM,TRUCK,41.389253,-122.376043,7/15/2024 1:00:52 PM,-122.375633,41.389317
388042,7/15/2024 1:10:39 PM,IONE,38.340277,-120.917595,7/15/2024 1:13:20 PM,-120.917595,38.340277
388051,7/15/2024 2:05:26 PM,LAC-245262,34.67487,-118.16069,7/15/2024 2:09:49 PM,-118.16069,34.67487
388055,7/15/2024 2:21:23 PM,KAISER RD  DCTR,33.743076,-115.400621,7/15/2024 2:34:03 PM,-115.400621,33.743076
388062,7/15/2024 2:34:00 PM,RASH,39.745233,-121.88605,7/15/2024 3:03:50 PM,-121.88605,39.745233
388058,7/15/2024 2:45:43 PM,LAC-245291,33.79775,-118.29074,7/15/2024 2:49:48 PM,-118.29074,33.79775
388065,7/15/2024 3:06:20 PM,LAC-245303,33.82444,-118.2873,7/15/2024 3:08:49 PM,-118.2873,33.82444
388071,7/15/2024 3:43:01 PM,BONANZA,39.240478,-121.146244,7/15/2024 3:44:48 PM,-121.146244,39.240478
388242,7/15/2024 4:04:03 PM,130,36.024217,-118.805217,7/15/2024 11:08:19 PM,-118.805217,36.024217
388097,7/15/2024 5:04:39 PM,FIELDS,37.565014,-120.425878,7/15/2024 5:05:25 PM,-120.425878,37.565014
388103,7/15/2024 5:13:02 PM,LAC-245431,33.92844,-118.2435,7/15/2024 5:16:49 PM,-118.2435,33.92844
388107,7/15/2024 5:25:20 PM,DERSCH,40.47645,-122.24134,7/15/2024 5:26:05 PM,-122.24134,40.47645
388108,7/15/2024 5:27:52 PM,RIDGE,40.288631,-123.802621,7/15/2024 5:28:29 PM,-123.803617,40.2885
388112,7/15/2024 5:30:37 PM,OAK ST  DELHI,37.397056,-120.762843,7/15/2024 5:46:39 PM,-120.762843,37.397056
388114,7/15/2024 5:54:30 PM,LAC-245480,33.93278,-118.36421,7/15/2024 5:56:49 PM,-118.36421,33.93278
388118,7/15/2024 6:04:18 PM,GUN,38.888651,-120.881774,7/15/2024 6:05:31 PM,-120.881774,38.888651
388125,7/15/2024 6:15:19 PM,MERCED,36.136593,-120.343741,7/15/2024 6:38:45 PM,-120.34803,36.13658
388130,7/15/2024 6:55:25 PM,LAC-245551,33.92479,-118.33361,7/15/2024 6:58:49 PM,-118.33361,33.92479
388137,7/15/2024 6:59:25 PM,VOTAW,38.529833,-120.186667,7/15/2024 7:18:12 PM,-120.185083,38.530083
388151,7/15/2024 7:35:56 PM,MEADOW,38.588167,-119.991333,7/15/2024 7:51:44 PM,-119.991,38.586
388153,7/15/2024 7:53:13 PM,LAC-245621,33.92771,-118.24622,7/15/2024 7:57:49 PM,-118.2391,33.92815
388155,7/15/2024 8:01:57 PM,HERMAN,34.33867,-118.50709,7/15/2024 8:06:49 PM,-118.50709,34.33867
388405,7/15/2024 8:41:57 PM,NEWLAND RD  PRA,39.748654,-121.598448,7/15/2024 9:43:17 PM,-121.598448,39.748654
388178,7/15/2024 8:43:10 PM,CAMPUS PKWY /E OLIVE AV,37.317625,-120.423206,7/15/2024 8:53:16 PM,-120.423206,37.317625
388200,7/15/2024 8:50:00 PM,CALIMESA,33.968456,-117.033581,7/15/2024 9:58:13 PM,-117.033581,33.968456
388422,7/15/2024 9:08:13 PM,EMERALD,38.968167,-120.098783,7/15/2024 10:50:58 PM,-120.098783,38.968167
388203,7/15/2024 9:22:06 PM,KENTUCKY,38.942833,-120.738683,7/15/2024 9:22:44 PM,-120.738124,38.939813
388194,7/15/2024 9:26:00 PM,POINT,41.7975,-121.369,7/15/2024 9:34:01 PM,-121.360667,41.793833
388424,7/15/2024 9:30:00 PM,LONG,35.826167,-118.177167,7/16/2024 12:02:53 AM,-118.175333,35.83
388202,7/15/2024 9:32:34 PM,PARADISE,41.787938,-122.516407,7/15/2024 9:45:43 PM,-122.516407,41.787938
388331,7/15/2024 9:40:00 PM,ASSIST/BDC/83A,34.480518,-117.015694,7/16/2024 1:20:16 AM,-117.00978,34.483912
388210,7/15/2024 9:50:16 PM,PATH,34.03823,-118.06417,7/15/2024 10:12:49 PM,-118.06417,34.03823
388241,7/15/2024 10:12:55 PM,COOK,38.440022,-120.767414,7/15/2024 10:13:34 PM,-120.767414,38.440022
388390,7/15/2024 10:13:08 PM,BOOKER,35.557241,-120.755322,7/15/2024 10:21:44 PM,-120.755322,35.557241
388294,7/15/2024 10:26:25 PM,P-3 DERSCH,40.518833,-121.441167,7/15/2024 11:10:01 PM,-121.441167,40.518833
388215,7/15/2024 10:26:52 PM,JOLLY,40.477769,-122.34848,7/15/2024 10:35:35 PM,-122.34775,40.4762
388296,7/15/2024 10:29:21 PM,P-4 NOBLES,40.518,-121.441,7/15/2024 11:10:26 PM,-121.441167,40.518833
388295,7/15/2024 10:35:00 PM,P-5 PAKER,40.549667,-121.439667,7/15/2024 11:10:32 PM,-121.437417,40.550283
388236,7/15/2024 10:42:22 PM,CENTRAL,36.67799,-119.7858,7/15/2024 10:58:19 PM,-119.7858,36.67799
388360,7/15/2024 10:50:23 PM,A-15,41.789825,-122.515196,7/16/2024 2:43:14 AM,-122.515196,41.789825
388243,7/15/2024 10:55:24 PM,CFTC IONE,38.363359,-120.944113,7/15/2024 11:06:48 PM,-120.944113,38.363359
388245,7/15/2024 11:06:00 PM,LAC-245875,33.92796,-118.2543,7/15/2024 11:08:49 PM,-118.2543,33.92796
388322,7/15/2024 11:14:00 PM,Picketts,38.775017,-119.87945,7/16/2024 1:09:09 AM,-119.8713,38.780667
388408,7/15/2024 11:29:11 PM,LAC-245915,34.11654,-117.9763,7/15/2024 11:33:48 PM,-117.9763,34.11654
388274,7/15/2024 11:29:23 PM,COLVIN,36.471629,-119.139199,7/15/2024 11:30:05 PM,-119.139199,36.471629
388392,7/15/2024 11:29:41 PM,LAC-245916,34.06929,-118.0452,7/15/2024 11:33:51 PM,-118.0452,34.06929
388315,7/15/2024 11:39:27 PM,MYERS,39.510967,-121.554017,7/16/2024 12:16:59 AM,-121.554017,39.510967
391912,7/15/2024 11:45:00 PM,Ridge 2,40.8472,-123.535,7/25/2024 5:33:23 PM,-123.52495,40.848583
388293,7/16/2024 12:07:00 AM,Horse,40.266942,-123.243085,7/16/2024 12:30:44 AM,-123.251117,40.2582
388311,7/16/2024 12:30:14 AM,SHAW,36.81629,-119.627538,7/16/2024 12:49:05 AM,-119.627538,36.81629
388316,7/16/2024 12:34:00 AM,ACKERSON,37.84835,-119.83175,7/16/2024 12:57:12 AM,-119.83175,37.84835
388321,7/16/2024 12:39:00 AM,Hennessey/SRF Assist,40.793657,-123.517902,7/16/2024 1:02:57 AM,-123.532333,40.837667
388318,7/16/2024 12:40:00 AM,Hill,40.7529,-123.626,7/16/2024 1:00:51 AM,-123.6425,40.7655
388309,7/16/2024 12:43:56 AM,MORRISON,37.809848,-120.719131,7/16/2024 12:44:38 AM,-120.717433,37.811417
388329,7/16/2024 1:03:13 AM,MURRIETA,38.489676,-121.100506,7/16/2024 1:15:56 AM,-121.093893,38.493687
388337,7/16/2024 1:06:21 AM,BLUE,41.775432,-123.208165,7/16/2024 1:25:56 AM,-123.209,41.777167
388381,7/16/2024 1:14:38 AM,B5R3 8,33.426333,-116.62016,7/16/2024 4:40:56 AM,-116.62016,33.426333
388328,7/16/2024 1:14:46 AM,LAC-246029,33.92134,-118.26511,7/16/2024 1:18:49 AM,-118.26511,33.92134
391911,7/16/2024 1:51:07 AM,Waterman,40.9301,-123.538,7/25/2024 5:32:33 PM,-123.54445,40.92905
388346,7/16/2024 1:58:00 AM,Mud Springs,,,7/16/2024 2:09:31 AM,-123.5802778,41.0761111
388349,7/16/2024 2:11:00 AM,CHAPMAN,,,7/16/2024 2:13:37 AM,-117.7614,33.7923833
388362,7/16/2024 2:19:28 AM,Post,40.4218,-123.191198,7/16/2024 2:47:32 AM,-123.19,40.4218
391910,7/16/2024 2:45:59 AM,Hennessy 2,40.83845,-123.5302,7/25/2024 5:27:03 PM,-123.5302,40.83845
389792,7/16/2024 3:02:08 AM,GRIDER,41.777167,-123.209,7/19/2024 6:41:29 PM,-123.209,41.777167
388371,7/16/2024 3:08:06 AM,LAC-246156,34.05808,-117.74136,7/16/2024 3:10:48 AM,-117.74136,34.05808
388375,7/16/2024 3:28:07 AM,LOOKOUT CEMETERY LOOKOUT,41.206333,-121.157683,7/16/2024 3:59:53 AM,-121.157683,41.206333
388374,7/16/2024 3:33:36 AM,S TEMPERANCE AVE /E SOUTH AVE,36.619853,-119.6644,7/16/2024 3:42:38 AM,-119.6644,36.619853
388494,7/16/2024 4:23:31 AM,L-2 CARTER,40.229533,-121.4208,7/16/2024 4:13:53 PM,-121.4208,40.229533
388377,7/16/2024 4:25:22 AM,LAC-246249,34.57569,-117.97183,7/16/2024 4:29:49 AM,-117.97183,34.57569
388384,7/16/2024 4:47:49 AM,IVORY CT  MADERA_CITY,36.976223,-120.034643,7/16/2024 5:00:53 AM,-120.034643,36.976223
388387,7/16/2024 5:03:04 AM,SAN JOAQUIN,38.97332,-122.670002,7/16/2024 6:02:09 AM,-122.670002,38.97332
388434,7/16/2024 6:30:57 AM,FILLMORE,33.642078,-116.129186,7/16/2024 6:40:59 AM,-116.129186,33.642078
388436,7/16/2024 7:12:39 AM,LAC-246376,34.04385,-117.76272,7/16/2024 7:14:48 AM,-117.76272,34.04385
388437,7/16/2024 7:14:47 AM,LAC-246379,34.68207,-118.16717,7/16/2024 7:16:48 AM,-118.16717,34.68207
388444,7/16/2024 7:47:19 AM,CACHE,38.926075,-122.612409,7/16/2024 8:37:52 AM,-122.612409,38.926075
388446,7/16/2024 8:46:05 AM,PATTERSON AV  PERR,33.85166,-117.252549,7/16/2024 9:05:17 AM,-117.252549,33.85166
388448,7/16/2024 11:00:48 AM,QUICK,37.047402,-122.073432,7/16/2024 11:01:27 AM,-122.0733,37.048167
388452,7/16/2024 11:43:03 AM,HWY 99  N/ AVE 17 OVERPASS,36.996457,-120.102095,7/16/2024 11:59:06 AM,-120.102095,36.996457
388454,7/16/2024 12:16:08 PM,SOUTH,36.619742,-119.781891,7/16/2024 12:23:29 PM,-119.781891,36.619742
388456,7/16/2024 12:39:59 PM,INTERSTATE,33.948249,-117.006182,7/16/2024 1:01:40 PM,-117.006182,33.948249
388461,7/16/2024 1:34:49 PM,LAC-246544,34.70399,-118.17036,7/16/2024 1:38:48 PM,-118.17036,34.70399
388490,7/16/2024 3:38:58 PM,P-6 FEATHER,40.519238,-121.370943,7/16/2024 3:39:58 PM,-121.387117,40.523283
389364,7/16/2024 4:18:00 PM,HAPPY,36.850037,-118.738174,7/18/2024 5:31:37 PM,-118.739364,36.845244
388584,7/16/2024 4:53:50 PM,DON,36.78825,-118.697917,7/16/2024 7:25:20 PM,-118.698,36.787333
388519,7/16/2024 4:56:21 PM,TALBOT,39.209667,-120.334383,7/16/2024 5:52:18 PM,-120.334,39.210167
388817,7/16/2024 5:13:15 PM,MANZANITA,36.200833,-118.302,7/16/2024 9:37:21 PM,-118.291533,36.199335
388517,7/16/2024 5:32:30 PM,VISTA,34.49252,-117.76519,7/16/2024 5:36:48 PM,-117.76519,34.49252
388530,7/16/2024 6:02:46 PM,RUFFEY,41.40745,-122.95025,7/16/2024 6:05:27 PM,-122.95025,41.40745
388528,7/16/2024 6:04:39 PM,CLARK,34.436634,-116.955693,7/16/2024 6:05:20 PM,-116.955693,34.436634
388532,7/16/2024 6:08:38 PM,SILVERADO TRL  NAPA,38.38528,-122.314144,7/16/2024 6:09:20 PM,-122.314144,38.38528
388560,7/16/2024 6:30:00 PM,Long Rock,,,7/16/2024 7:01:24 PM,-123.6983333,41.0994444
388564,7/16/2024 6:30:53 PM,LOUISE,33.924855,-116.540848,7/16/2024 7:12:33 PM,-116.540848,33.924855
388551,7/16/2024 6:39:19 PM,STONEWALL,36.462307,-121.222806,7/16/2024 6:40:05 PM,-121.222806,36.462307
388846,7/16/2024 6:53:37 PM,LAC-246832,33.90015,-118.18697,7/16/2024 6:56:48 PM,-118.18697,33.90015
388605,7/16/2024 7:47:13 PM,PLACER,36.661669,-120.167298,7/16/2024 8:08:03 PM,-120.179299,36.646999
388582,7/16/2024 7:47:22 PM,RED,37.82613,-120.473937,7/16/2024 7:48:06 PM,-120.471052,37.803123
388842,7/16/2024 7:53:01 PM,WEGNER,37.837417,-119.54455,7/16/2024 7:53:24 PM,-119.54455,37.837417
388606,7/16/2024 8:14:47 PM,EAGLE CREEK,37.79522,-119.598457,7/16/2024 8:15:04 PM,-119.598457,37.79522
388847,7/16/2024 8:20:13 PM,LAC-246915,34.12074,-117.8901,7/16/2024 8:22:48 PM,-117.8901,34.12074
388616,7/16/2024 8:42:50 PM,BELL,34.03368,-118.07561,7/16/2024 8:46:48 PM,-118.07561,34.03368
388632,7/16/2024 9:18:19 PM,PREISKER,34.98749,-120.430379,7/16/2024 9:18:58 PM,-120.421883,34.976684
388840,7/16/2024 9:25:23 PM,LAC-247006,33.80552,-118.22561,7/16/2024 9:34:48 PM,-118.22561,33.80552
388728,7/16/2024 9:35:43 PM,H-1 OVERCREEK,40.787746,-121.504563,7/16/2024 9:38:03 PM,-121.504617,40.789383
388727,7/16/2024 10:19:48 PM,ELLIOT,39.759499,-121.598318,7/16/2024 10:42:17 PM,-121.598617,39.75845
388663,7/16/2024 10:22:30 PM,LAC-247094,34.58,-118.04506,7/16/2024 10:24:49 PM,-118.04506,34.58
388685,7/16/2024 10:38:30 PM,POINT SAINT GEORGE CRESCENT_CITY_N,41.7825,-124.25194,7/16/2024 10:50:07 PM,-124.247917,41.773583
388681,7/16/2024 10:43:36 PM,BEE,41.938525,-122.796737,7/16/2024 10:53:59 PM,-122.7868,41.94905
388682,7/16/2024 10:46:52 PM,ALBION,39.227583,-123.742438,7/16/2024 10:47:36 PM,-123.7455,39.233383
388726,7/16/2024 10:47:49 PM,SHINN,37.218078,-118.92271,7/17/2024 12:21:02 AM,-118.928833,37.220667
388917,7/16/2024 11:32:00 PM,ASST/KERN/WILLOW,34.952967,-118.282867,7/17/2024 3:23:02 PM,-118.27892,34.948072
388711,7/16/2024 11:34:00 PM,BEAR,41.977217,-120.947583,7/16/2024 11:56:56 PM,-120.935783,41.984783
388739,7/17/2024 12:15:08 AM,PARK,39.326312,-120.177221,7/17/2024 12:37:43 AM,-120.177221,39.326312
388740,7/17/2024 12:30:51 AM,PERKINS,37.185667,-119.083833,7/17/2024 12:35:57 AM,-119.085548,37.184713
388744,7/17/2024 12:44:00 AM,Industrial,,,7/17/2024 12:49:13 AM,-120.201,34.611
388746,7/17/2024 1:07:35 AM,DOROTHY,38.16812,-119.593367,7/17/2024 1:08:32 AM,-119.593367,38.16812
388755,7/17/2024 1:33:35 AM,PASS,39.323482,-120.379288,7/17/2024 1:34:20 AM,-120.413425,39.3248
388772,7/17/2024 1:45:00 AM,Mill,,,7/17/2024 2:39:09 AM,-123.6927778,41.09
388794,7/17/2024 1:58:19 AM,N BUHACH RD  ATWATER,37.311945,-120.577642,7/17/2024 3:52:15 AM,-120.577642,37.311945
392466,7/17/2024 2:02:21 AM,RED,39.244376,-120.323939,7/26/2024 9:16:42 PM,-120.343967,39.246883
389022,7/17/2024 2:09:00 AM,PATTERSON,41.2025,-120.194667,7/17/2024 7:43:12 PM,-120.193633,41.201417
388762,7/17/2024 2:10:00 AM,CAMINO,,,7/17/2024 2:11:15 AM,-117.5822083,33.4660083
388768,7/17/2024 2:29:45 AM,LAC-247373,33.92505,-118.3265,7/17/2024 2:32:48 AM,-118.3265,33.92505
388779,7/17/2024 3:06:00 AM,NEW,36.735783,-119.529289,7/17/2024 3:11:57 AM,-119.529289,36.735783
388780,7/17/2024 3:14:36 AM,LAC-247421,34.58,-118.04506,7/17/2024 3:18:48 AM,-118.04506,34.58
388793,7/17/2024 3:30:28 AM,FE,37.349676,-120.555416,7/17/2024 3:48:32 AM,-120.555416,37.349676
388791,7/17/2024 3:44:23 AM,IOWA,39.109314,-120.893571,7/17/2024 3:45:05 AM,-120.893571,39.109314
388798,7/17/2024 4:04:28 AM,GOLDEN STATE BL  MADERA,36.929352,-120.027257,7/17/2024 4:17:27 AM,-120.027257,36.929352
388806,7/17/2024 5:33:38 AM,W CLARK ST / OWENS ST,36.98003,-120.070119,7/17/2024 5:45:19 AM,-120.070119,36.98003
388805,7/17/2024 5:34:00 AM,NOVA,,,7/17/2024 5:35:27 AM,-117.64705,33.5029694
388808,7/17/2024 5:38:02 AM,N D ST / ADELL ST,36.98282,-120.06319,7/17/2024 5:45:42 AM,-120.06319,36.98282
388813,7/17/2024 5:49:16 AM,RD 27  / AVE 17,36.996269,-120.05618,7/17/2024 6:06:33 AM,-120.05618,36.996269
388815,7/17/2024 6:10:06 AM,LAC-247581,34.58,-118.04506,7/17/2024 6:16:48 AM,-118.04506,34.58
388880,7/17/2024 6:45:17 AM,WILLOW,35.514915,-118.683929,7/17/2024 1:34:32 PM,-118.693295,35.499787
388852,7/17/2024 7:02:15 AM,HILL,38.991258,-121.197426,7/17/2024 7:02:56 AM,-121.19395,38.991167
388855,7/17/2024 7:17:09 AM,HWY 29  / 11TH ST,39.050024,-122.931386,7/17/2024 7:34:36 AM,-122.931386,39.050024
388859,7/17/2024 8:33:14 AM,LAC-247663,34.57995,-117.79608,7/17/2024 8:37:48 AM,-117.82659,34.57994
388862,7/17/2024 9:39:32 AM,LAC-247693,33.99225,-118.07235,7/17/2024 9:42:48 AM,-118.07235,33.99225
388903,7/17/2024 11:31:51 AM,DWYER ST  MADERA_CITY,36.95114,-120.080369,7/17/2024 3:13:52 PM,-120.080369,36.95114
388904,7/17/2024 11:41:53 AM,STEPHENS ST / AUGUST AV,37.419409,-120.764392,7/17/2024 3:14:11 PM,-120.764392,37.419409
388914,7/17/2024 12:38:07 PM,BUZZARD,37.0631,-121.842825,7/17/2024 3:16:02 PM,-121.843,37.048983
388878,7/17/2024 1:12:00 PM,HILL,,,7/17/2024 1:12:42 PM,-120.47599,37.993786
388918,7/17/2024 1:29:20 PM,GIBSON,39.327337,-123.099379,7/17/2024 3:20:53 PM,-123.099525,39.327337
388897,7/17/2024 3:05:52 PM,LAC-247858,34.5429,-117.97928,7/17/2024 3:08:48 PM,-117.97928,34.5429
392760,7/17/2024 3:15:38 PM,GOOD,39.161596,-123.20953,7/27/2024 8:14:17 PM,-123.20953,39.161596
388935,7/17/2024 3:30:19 PM,FORK,40.463869,-122.414297,7/17/2024 4:02:06 PM,-122.414283,40.46495
388938,7/17/2024 3:40:37 PM,E COUNTY LINE RD  CALI,34.004768,-117.032262,7/17/2024 4:10:13 PM,-117.032262,34.004768
388936,7/17/2024 3:45:41 PM,HAWK,38.694969,-120.908564,7/17/2024 4:06:23 PM,-120.901093,38.70536
388926,7/17/2024 3:45:54 PM,LAC-247883,33.85835,-118.10091,7/17/2024 3:49:49 PM,-118.10091,33.85835
388930,7/17/2024 3:50:35 PM,LAC-247889,33.99751,-118.1457,7/17/2024 3:52:49 PM,-118.1457,33.99751
388950,7/17/2024 4:41:38 PM,HWY 16  / COUNTY ROAD 42,38.876206,-122.227355,7/17/2024 4:42:17 PM,-122.227355,38.876206
389023,7/17/2024 5:15:00 PM,SPRING,41.202833,-120.144833,7/17/2024 7:43:21 PM,-120.14418,41.201898
388974,7/17/2024 5:34:00 PM,KECK,,,7/17/2024 5:43:54 PM,-119.9116667,35.6066667
388979,7/17/2024 5:37:04 PM,CLOVIS,36.60543,-119.700299,7/17/2024 5:53:23 PM,-119.700299,36.60543
389043,7/17/2024 5:42:33 PM,VEG/JJ/82A,34.482903,-117.134392,7/17/2024 8:45:04 PM,-117.130017,34.479933
389330,7/17/2024 6:04:06 PM,ASSIST/SB CNTY/AMARGOSA,34.44141,-117.369339,7/18/2024 3:52:29 PM,-117.369339,34.44141
388995,7/17/2024 6:12:28 PM,TOM,41.749523,-123.057701,7/17/2024 6:23:07 PM,-123.1775,41.754722
389006,7/17/2024 6:40:00 PM,PLANTATION,41.842269,-120.341894,7/17/2024 6:55:55 PM,-120.346167,41.841167
389018,7/17/2024 6:54:57 PM,SUGAR,34.219851,-116.92136,7/17/2024 7:31:50 PM,-116.91879,34.22108
389007,7/17/2024 6:57:20 PM,AVIAN,39.252573,-121.098468,7/17/2024 6:58:09 PM,-121.098468,39.252573
389017,7/17/2024 7:00:00 PM,SNAG,41.988667,-120.219,7/17/2024 7:31:21 PM,-120.219,41.988667
389012,7/17/2024 7:13:32 PM,HORSE,36.821148,-121.630418,7/17/2024 7:14:16 PM,-121.630418,36.821148
